Time Series Search Export,Search term,Search filters,,Last update of Consumer prices data,Downloaded at,Source,Source URL,Download URL,About Consumer prices
,,FREQ:Frequency,M:Monthly,2026-03-26,2026-04-22 09:11 CEST,BIS,https://data.bis.org/topics/CPI/data?data_view=table&filter=UNIT_MEASURE%3D771%255EYEAR%3D2010%257C2011%257C2012%257C2013%257C2014%257C2015%257C2016%257C2017%257C2018%257C2019%257C2025%257C2022%257C2021%257C2020%257C2024%257C2023%255EFREQ%3DM,https://data.bis.org/topics/CPI/data?data_view=table&filter=UNIT_MEASURE%3D771%255EYEAR%3D2010%257C2011%257C2012%257C2013%257C2014%257C2015%257C2016%257C2017%257C2018%257C2019%257C2025%257C2022%257C2021%257C2020%257C2024%257C2023%255EFREQ%3DM&file_format=csv&format=long&split_frequencies=false&transposed=false&include=code%2Clabel,https://data.bis.org/topics/CPI
,,UNIT_MEASURE:Unit of measure,"771:Year-on-year changes, in per cent",,,,,,
,,YEAR:Year,"2010:,2011:,2012:,2013:,2014:,2015:,2016:,2017:,2018:,2019:,2025:,2022:,2021:,2020:,2024:,2023:",,,,,,
,,TOPIC:Topic,CPI:Consumer prices,,,,,,

DATAFLOW_ID:Dataflow ID,KEY:Timeseries Key,FREQ:Frequency,REF_AREA:Reference area,UNIT_MEASURE:Unit of measure,Unit,Unit multiplier,TIME_PERIOD:Period,OBS_CONF:Confidentiality,OBS_PRE_BREAK:Pre-break value,OBS_STATUS:Status,OBS_VALUE:Value
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2016-10-31,F:Free,,A:Normal value,1.635988
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2016-11-30,F:Free,,A:Normal value,1.692537
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2016-12-31,F:Free,,A:Normal value,2.074622
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2017-01-31,F:Free,,A:Normal value,2.500042
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2017-02-28,F:Free,,A:Normal value,2.737958
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2017-03-31,F:Free,,A:Normal value,2.380612
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2017-04-30,F:Free,,A:Normal value,2.19969
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2017-05-31,F:Free,,A:Normal value,1.874878
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2017-06-30,F:Free,,A:Normal value,1.633488
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2017-07-31,F:Free,,A:Normal value,1.727978
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2017-08-31,F:Free,,A:Normal value,1.938974
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2017-09-30,F:Free,,A:Normal value,2.232964
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2017-10-31,F:Free,,A:Normal value,2.041129
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2017-11-30,F:Free,,A:Normal value,2.202583
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2017-12-31,F:Free,,A:Normal value,2.109082
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2018-01-31,F:Free,,A:Normal value,2.070508
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2018-02-28,F:Free,,A:Normal value,2.211795
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2018-03-31,F:Free,,A:Normal value,2.359711
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2018-04-30,F:Free,,A:Normal value,2.462744
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2018-05-31,F:Free,,A:Normal value,2.801012
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2018-06-30,F:Free,,A:Normal value,2.871548
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2018-07-31,F:Free,,A:Normal value,2.949515
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2018-08-31,F:Free,,A:Normal value,2.69918
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2018-09-30,F:Free,,A:Normal value,2.276972
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2018-10-31,F:Free,,A:Normal value,2.52247
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2018-11-30,F:Free,,A:Normal value,2.176601
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2018-12-31,F:Free,,A:Normal value,1.910159
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2019-01-31,F:Free,,A:Normal value,1.551235
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2019-02-28,F:Free,,A:Normal value,1.520135
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2019-03-31,F:Free,,A:Normal value,1.862523
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2019-04-30,F:Free,,A:Normal value,1.99644
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2019-05-31,F:Free,,A:Normal value,1.790228
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2019-06-30,F:Free,,A:Normal value,1.648485
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2019-07-31,F:Free,,A:Normal value,1.811465
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2019-08-31,F:Free,,A:Normal value,1.74978
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2019-09-30,F:Free,,A:Normal value,1.711305
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2019-10-31,F:Free,,A:Normal value,1.764043
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2019-11-30,F:Free,,A:Normal value,2.051278
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2019-12-31,F:Free,,A:Normal value,2.28513
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2020-01-31,F:Free,,A:Normal value,2.486572
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2020-02-29,F:Free,,A:Normal value,2.334874
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2020-03-31,F:Free,,A:Normal value,1.539327
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2020-04-30,F:Free,,A:Normal value,0.329097
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2020-05-31,F:Free,,A:Normal value,0.117926
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2020-06-30,F:Free,,A:Normal value,0.645733
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2020-07-31,F:Free,,A:Normal value,0.986082
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2020-08-31,F:Free,,A:Normal value,1.309645
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2020-09-30,F:Free,,A:Normal value,1.371325
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2020-10-31,F:Free,,A:Normal value,1.182066
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2020-11-30,F:Free,,A:Normal value,1.174536
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2020-12-31,F:Free,,A:Normal value,1.362005
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2021-01-31,F:Free,,A:Normal value,1.39977
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2021-02-28,F:Free,,A:Normal value,1.676215
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2021-03-31,F:Free,,A:Normal value,2.619763
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2021-04-30,F:Free,,A:Normal value,4.159695
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2021-05-31,F:Free,,A:Normal value,4.992707
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2021-06-30,F:Free,,A:Normal value,5.391451
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2021-07-31,F:Free,,A:Normal value,5.365475
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2021-08-31,F:Free,,A:Normal value,5.251272
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2021-09-30,F:Free,,A:Normal value,5.390349
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2021-10-31,F:Free,,A:Normal value,6.221869
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2021-11-30,F:Free,,A:Normal value,6.809003
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2021-12-31,F:Free,,A:Normal value,7.036403
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2022-01-31,F:Free,,A:Normal value,7.479872
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2022-02-28,F:Free,,A:Normal value,7.871064
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2022-03-31,F:Free,,A:Normal value,8.542456
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2022-04-30,F:Free,,A:Normal value,8.258629
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2022-05-31,F:Free,,A:Normal value,8.581512
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2022-06-30,F:Free,,A:Normal value,9.059758
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2022-07-31,F:Free,,A:Normal value,8.524815
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2022-08-31,F:Free,,A:Normal value,8.262693
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2022-09-30,F:Free,,A:Normal value,8.20167
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2022-10-31,F:Free,,A:Normal value,7.745427
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2022-11-30,F:Free,,A:Normal value,7.110323
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2022-12-31,F:Free,,A:Normal value,6.454401
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2023-01-31,F:Free,,A:Normal value,6.410147
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2023-02-28,F:Free,,A:Normal value,6.035613
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2023-03-31,F:Free,,A:Normal value,4.984974
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2023-04-30,F:Free,,A:Normal value,4.93032
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2023-05-31,F:Free,,A:Normal value,4.047609
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2023-06-30,F:Free,,A:Normal value,2.969178
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2023-07-31,F:Free,,A:Normal value,3.17778
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2023-08-31,F:Free,,A:Normal value,3.665112
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2023-09-30,F:Free,,A:Normal value,3.699698
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2023-10-31,F:Free,,A:Normal value,3.241145
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2023-11-30,F:Free,,A:Normal value,3.137271
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2023-12-31,F:Free,,A:Normal value,3.352123
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2024-01-31,F:Free,,A:Normal value,3.090885
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2024-02-29,F:Free,,A:Normal value,3.153171
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2024-03-31,F:Free,,A:Normal value,3.477385
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2024-04-30,F:Free,,A:Normal value,3.357364
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2024-05-31,F:Free,,A:Normal value,3.269029
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2024-06-30,F:Free,,A:Normal value,2.971397
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2024-07-31,F:Free,,A:Normal value,2.894753
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2024-08-31,F:Free,,A:Normal value,2.53073
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2024-09-30,F:Free,,A:Normal value,2.440633
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2024-10-31,F:Free,,A:Normal value,2.597905
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2024-11-30,F:Free,,A:Normal value,2.74938
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2024-12-31,F:Free,,A:Normal value,2.888057
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2025-01-31,F:Free,,A:Normal value,3.000483
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2025-02-28,F:Free,,A:Normal value,2.821549
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2025-03-31,F:Free,,A:Normal value,2.390725
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2025-04-30,F:Free,,A:Normal value,2.311289
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2025-05-31,F:Free,,A:Normal value,2.354897
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2025-06-30,F:Free,,A:Normal value,2.669213
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2025-07-31,F:Free,,A:Normal value,2.704902
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2025-08-31,F:Free,,A:Normal value,2.916174
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2025-09-30,F:Free,,A:Normal value,3.012677
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2025-10-31,F:Free,,M:Missing value; data cannot exist,
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2025-11-30,F:Free,,A:Normal value,2.735084
"BIS,WS_LONG_CPI,1.0",M.US.771,M:Monthly,US:United States,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2025-12-31,F:Free,,A:Normal value,2.677081
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2010-01-31,F:Free,,A:Normal value,0.948076
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2010-02-28,F:Free,,A:Normal value,0.845411
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2010-03-31,F:Free,,A:Normal value,1.586086
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2010-04-30,F:Free,,A:Normal value,1.634877
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2010-05-31,F:Free,,A:Normal value,1.688453
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2010-06-30,F:Free,,A:Normal value,1.489454
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2010-07-31,F:Free,,A:Normal value,1.7181
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2010-08-31,F:Free,,A:Normal value,1.581416
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2010-09-30,F:Free,,A:Normal value,1.875477
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2010-10-31,F:Free,,A:Normal value,1.947346
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2010-11-30,F:Free,,A:Normal value,1.91242
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2010-12-31,F:Free,,A:Normal value,2.209705
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2011-01-31,F:Free,,A:Normal value,2.304248
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2011-02-28,F:Free,,A:Normal value,2.427872
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2011-03-31,F:Free,,A:Normal value,2.670399
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2011-04-30,F:Free,,A:Normal value,2.820375
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2011-05-31,F:Free,,A:Normal value,2.720943
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2011-06-30,F:Free,,A:Normal value,2.71023
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2011-07-31,F:Free,,A:Normal value,2.560516
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2011-08-31,F:Free,,A:Normal value,2.544557
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2011-09-30,F:Free,,A:Normal value,2.97549
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2011-10-31,F:Free,,A:Normal value,3.030626
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2011-11-30,F:Free,,A:Normal value,3.028041
"BIS,WS_LONG_CPI,1.0",M.XM.771,M:Monthly,XM:Euro area,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2011-12-31,F:Free,,A:Normal value,2.755405
