Time Series Search Export,Search term,Search filters,,Last update of Residential property prices data,Downloaded at,Source,Source URL,Download URL,About Residential property prices
,,FREQ:Frequency,Q:Quarterly,2026-03-26,2026-04-13 15:36 CEST,BIS,https://data.bis.org/topics/RPP/data?data_view=table&filter=FREQ%3DQ%255EUNIT_MEASURE%3D628%255EVALUE%3DR%255EYEAR%3D2000%257C2001%257C2002%257C2003%257C2004%257C2005%257C2006%257C2007%257C2008%257C2009%257C2010%257C2011%257C2012%257C2013%257C2014%257C2015%257C2016%257C2017%257C2018%257C2019%257C2021%257C2020%257C2022%257C2025%257C2024%257C2023,https://data.bis.org/topics/RPP/data?data_view=table&filter=FREQ%3DQ%255EUNIT_MEASURE%3D628%255EVALUE%3DR%255EYEAR%3D2000%257C2001%257C2002%257C2003%257C2004%257C2005%257C2006%257C2007%257C2008%257C2009%257C2010%257C2011%257C2012%257C2013%257C2014%257C2015%257C2016%257C2017%257C2018%257C2019%257C2021%257C2020%257C2022%257C2025%257C2024%257C2023&file_format=csv&format=long&split_frequencies=false&transposed=false&include=code%2Clabel,https://data.bis.org/topics/RPP
,,UNIT_MEASURE:Unit of measure,"628:Index, 2010 = 100",,,,,,
,,VALUE:Value,R:Real,,,,,,
,,YEAR:Year,"2000:,2001:,2002:,2003:,2004:,2005:,2006:,2007:,2008:,2009:,2010:,2011:,2012:,2013:,2014:,2015:,2016:,2017:,2018:,2019:,2021:,2020:,2022:,2025:,2024:,2023:",,,,,,
,,TOPIC:Topic,RPP:Property prices / Residential property prices,,,,,,

DATAFLOW_ID:Dataflow ID,KEY:Timeseries Key,FREQ:Frequency,REF_AREA:Reference area,VALUE:Value,UNIT_MEASURE:Unit of measure,Unit,Unit multiplier,TIME_PERIOD:Period,OBS_CONF:Confidentiality,OBS_PRE_BREAK:Pre-break value,OBS_STATUS:Status,OBS_VALUE:Value
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2001-12-31,F:Free,,A:Normal value,52.3583
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2002-03-31,F:Free,,A:Normal value,53.0788
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2002-06-30,F:Free,,A:Normal value,52.1556
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2002-09-30,F:Free,,A:Normal value,49.8731
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2002-12-31,F:Free,,A:Normal value,47.5878
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2003-03-31,F:Free,,A:Normal value,46.0408
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2003-06-30,F:Free,,A:Normal value,44.2881
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2003-09-30,F:Free,,A:Normal value,44.7492
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2003-12-31,F:Free,,A:Normal value,48.1525
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2004-03-31,F:Free,,A:Normal value,55.004
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2004-06-30,F:Free,,A:Normal value,57.6652
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2004-09-30,F:Free,,A:Normal value,58.2613
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2004-12-31,F:Free,,A:Normal value,62.0508
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2005-03-31,F:Free,,A:Normal value,66.9475
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2005-06-30,F:Free,,A:Normal value,70.1139
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2005-09-30,F:Free,,A:Normal value,69.1528
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2005-12-31,F:Free,,A:Normal value,66.2491
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2006-03-31,F:Free,,A:Normal value,67.086
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2006-06-30,F:Free,,A:Normal value,67.7824
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2006-09-30,F:Free,,A:Normal value,67.0214
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2006-12-31,F:Free,,A:Normal value,67.134
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2007-03-31,F:Free,,A:Normal value,69.5867
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2007-06-30,F:Free,,A:Normal value,71.9708
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2007-09-30,F:Free,,A:Normal value,73.9884
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2007-12-31,F:Free,,A:Normal value,78.7419
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2008-03-31,F:Free,,A:Normal value,86.1734
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2008-06-30,F:Free,,A:Normal value,85.4493
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2008-09-30,F:Free,,A:Normal value,83.7555
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2008-12-31,F:Free,,A:Normal value,73.4021
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2009-03-31,F:Free,,A:Normal value,73.2217
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2009-06-30,F:Free,,A:Normal value,79.4908
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2009-09-30,F:Free,,A:Normal value,87.2121
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2009-12-31,F:Free,,A:Normal value,88.8877
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2010-03-31,F:Free,,A:Normal value,93.4491
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2010-06-30,F:Free,,A:Normal value,96.7947
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2010-09-30,F:Free,,A:Normal value,104.0607
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2010-12-31,F:Free,,A:Normal value,105.6681
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2011-03-31,F:Free,,A:Normal value,111.9423
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2011-06-30,F:Free,,A:Normal value,116.7599
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2011-09-30,F:Free,,A:Normal value,117.4072
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2011-12-31,F:Free,,A:Normal value,112.1547
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2012-03-31,F:Free,,A:Normal value,112.5497
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2012-06-30,F:Free,,A:Normal value,121.9704
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2012-09-30,F:Free,,A:Normal value,130.1397
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2012-12-31,F:Free,,A:Normal value,134.033
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2013-03-31,F:Free,,A:Normal value,139.2015
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2013-06-30,F:Free,,A:Normal value,139.8101
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2013-09-30,F:Free,,A:Normal value,143.4171
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2013-12-31,F:Free,,A:Normal value,139.49
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2014-03-31,F:Free,,A:Normal value,137.4699
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2014-06-30,F:Free,,A:Normal value,138.4453
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2014-09-30,F:Free,,A:Normal value,145.5168
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2014-12-31,F:Free,,A:Normal value,148.6109
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2015-03-31,F:Free,,A:Normal value,156.0895
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2015-06-30,F:Free,,A:Normal value,162.5425
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2015-09-30,F:Free,,A:Normal value,165.7412
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2015-12-31,F:Free,,A:Normal value,155.5354
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2016-03-31,F:Free,,A:Normal value,144.2406
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2016-06-30,F:Free,,A:Normal value,145.7869
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2016-09-30,F:Free,,A:Normal value,151.94
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2016-12-31,F:Free,,A:Normal value,160.2309
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2017-03-31,F:Free,,A:Normal value,164.4446
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2017-06-30,F:Free,,A:Normal value,173.0602
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2017-09-30,F:Free,,A:Normal value,175.6699
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2017-12-31,F:Free,,A:Normal value,179.2275
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2018-03-31,F:Free,,A:Normal value,185.6542
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2018-06-30,F:Free,,A:Normal value,195.1355
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2018-09-30,F:Free,,A:Normal value,198.5265
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2018-12-31,F:Free,,A:Normal value,184.9372
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2019-03-31,F:Free,,A:Normal value,183.9822
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2019-06-30,F:Free,,A:Normal value,194.735
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2019-09-30,F:Free,,A:Normal value,189.6288
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2019-12-31,F:Free,,A:Normal value,185.5009
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2020-03-31,F:Free,,A:Normal value,184.6611
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2020-06-30,F:Free,,A:Normal value,186.5493
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2020-09-30,F:Free,,A:Normal value,190.94
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2020-12-31,F:Free,,A:Normal value,186.4041
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2021-03-31,F:Free,,A:Normal value,186.4898
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2021-06-30,F:Free,,A:Normal value,189.6816
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2021-09-30,F:Free,,A:Normal value,193.6996
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2021-12-31,F:Free,,A:Normal value,189.3652
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2022-03-31,F:Free,,A:Normal value,183.5552
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2022-06-30,F:Free,,A:Normal value,182.7035
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2022-09-30,F:Free,,A:Normal value,174.6389
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2022-12-31,F:Free,,A:Normal value,160.7623
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2023-03-31,F:Free,,A:Normal value,161.6107
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2023-06-30,F:Free,,A:Normal value,163.5059
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2023-09-30,F:Free,,A:Normal value,156.7105
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2023-12-31,F:Free,,A:Normal value,145.3754
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2024-03-31,F:Free,,A:Normal value,140.2602
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2024-06-30,F:Free,,A:Normal value,140.8883
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2024-09-30,F:Free,,A:Normal value,132.9822
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2024-12-31,F:Free,,A:Normal value,131.7367
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2025-03-31,F:Free,,A:Normal value,129.0244
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2025-06-30,F:Free,,A:Normal value,129.6833
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2025-09-30,F:Free,,A:Normal value,130.4794
"BIS,WS_SPP,1.0",Q.HK.R.628,Q:Quarterly,HK:Hong Kong SAR,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2025-12-31,F:Free,,A:Normal value,133.2904
"BIS,WS_SPP,1.0",Q.HR.R.628,Q:Quarterly,HR:Croatia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2000-03-31,F:Free,,A:Normal value,74.2766
"BIS,WS_SPP,1.0",Q.HR.R.628,Q:Quarterly,HR:Croatia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2000-06-30,F:Free,,A:Normal value,71.488
"BIS,WS_SPP,1.0",Q.HR.R.628,Q:Quarterly,HR:Croatia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2000-09-30,F:Free,,A:Normal value,66.4158
"BIS,WS_SPP,1.0",Q.HR.R.628,Q:Quarterly,HR:Croatia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2000-12-31,F:Free,,A:Normal value,63.8708
"BIS,WS_SPP,1.0",Q.HR.R.628,Q:Quarterly,HR:Croatia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2001-03-31,F:Free,,A:Normal value,70.6395
"BIS,WS_SPP,1.0",Q.HR.R.628,Q:Quarterly,HR:Croatia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2001-06-30,F:Free,,A:Normal value,70.0497
"BIS,WS_SPP,1.0",Q.HR.R.628,Q:Quarterly,HR:Croatia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2001-09-30,F:Free,,A:Normal value,64.2367
"BIS,WS_SPP,1.0",Q.HR.R.628,Q:Quarterly,HR:Croatia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2001-12-31,F:Free,,A:Normal value,65.891
"BIS,WS_SPP,1.0",Q.HR.R.628,Q:Quarterly,HR:Croatia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2002-03-31,F:Free,,A:Normal value,68.951
"BIS,WS_SPP,1.0",Q.HR.R.628,Q:Quarterly,HR:Croatia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2002-06-30,F:Free,,A:Normal value,67.9122
"BIS,WS_SPP,1.0",Q.HR.R.628,Q:Quarterly,HR:Croatia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2002-09-30,F:Free,,A:Normal value,72.0997
"BIS,WS_SPP,1.0",Q.HR.R.628,Q:Quarterly,HR:Croatia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2002-12-31,F:Free,,A:Normal value,72.0766
"BIS,WS_SPP,1.0",Q.HR.R.628,Q:Quarterly,HR:Croatia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2003-03-31,F:Free,,A:Normal value,77.6238
"BIS,WS_SPP,1.0",Q.HR.R.628,Q:Quarterly,HR:Croatia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2003-06-30,F:Free,,A:Normal value,79.713
"BIS,WS_SPP,1.0",Q.HR.R.628,Q:Quarterly,HR:Croatia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2003-09-30,F:Free,,A:Normal value,80.4448
"BIS,WS_SPP,1.0",Q.HR.R.628,Q:Quarterly,HR:Croatia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2003-12-31,F:Free,,A:Normal value,85.6544
"BIS,WS_SPP,1.0",Q.HR.R.628,Q:Quarterly,HR:Croatia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2004-03-31,F:Free,,A:Normal value,86.3023
"BIS,WS_SPP,1.0",Q.HR.R.628,Q:Quarterly,HR:Croatia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2004-06-30,F:Free,,A:Normal value,88.6352
"BIS,WS_SPP,1.0",Q.HR.R.628,Q:Quarterly,HR:Croatia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2004-09-30,F:Free,,A:Normal value,92.112
"BIS,WS_SPP,1.0",Q.HR.R.628,Q:Quarterly,HR:Croatia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2004-12-31,F:Free,,A:Normal value,96.9513
"BIS,WS_SPP,1.0",Q.HR.R.628,Q:Quarterly,HR:Croatia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2005-03-31,F:Free,,A:Normal value,95.0942
"BIS,WS_SPP,1.0",Q.HR.R.628,Q:Quarterly,HR:Croatia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2005-06-30,F:Free,,A:Normal value,98.5764
"BIS,WS_SPP,1.0",Q.HR.R.628,Q:Quarterly,HR:Croatia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2005-09-30,F:Free,,A:Normal value,100.2174
"BIS,WS_SPP,1.0",Q.HR.R.628,Q:Quarterly,HR:Croatia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2005-12-31,F:Free,,A:Normal value,103.9983
"BIS,WS_SPP,1.0",Q.HR.R.628,Q:Quarterly,HR:Croatia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2006-03-31,F:Free,,A:Normal value,106.3026
"BIS,WS_SPP,1.0",Q.HR.R.628,Q:Quarterly,HR:Croatia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2006-06-30,F:Free,,A:Normal value,106.9687
"BIS,WS_SPP,1.0",Q.HR.R.628,Q:Quarterly,HR:Croatia,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2006-09-30,F:Free,,A:Normal value,110.227
